number,quote
2051,"Getting born, you know, and growing up—and coming into contact with other people—getting jostled—and then marriage and more babies—"
2052,"I take a great interest in all the local news,"
2053,"Have you a theory, Mr. West?"
2054,"Logically,"
2055,"Yet I hear you were wishing him out of the world not so long ago,"
2056,My theory falls to the ground. This is probably a very ordinary murder—a revengeful poacher or something of that sort.
2057,"Miss Cram came to see me this afternoon,"
2058,I met her in the village and I asked her if she would like to see my garden.
2059,Is she fond of gardens?
2060,"I don’t think so,"
2061,"But it makes a very useful excuse for talk, don’t you think?"
2062,"She volunteered a lot of information—really a lot of information,"
2063,"About herself, you know, and her people. They all seem to be dead or in India. Very sad. By the way, she has gone to Old Hall for the weekend."
2064,"Extraordinary,"
2065,"The suitcase,"
2066,But why?
2067,"It reminds me of the time the man went round pretending to be the Gas Inspector,"
2068,Now this is really interesting.
2069,"The question is, has it anything to do with the murder?"
2070,"Not necessarily,"
2071,But—
2072,"It is,"
2073,a Peculiar Thing. Another Peculiar Thing.
2074,"Yes,"
2075,"We shall do, sir. Not a doubt of it."
2076,"I’m not so sure,"
2077,"That’s the one,"
2078,I’d know it anywhere.
2079,What Slack says is quite true; there are no grounds for suspecting him of the murder. Everything’s accounted for quite satisfactorily.
2080,"It really would seem so,"
2081,"Although one never can be quite certain, can one?"
2082,"There’s a complete lack of motive,"
2083,"That’s very definite. Colonel Protheroe had made arrangements for a man to come down from London on Monday—tomorrow—to make a full valuation. Owing to the Colonel’s death, the matter has been put off."
2084,"Then there was a motive,"
2085,"A motive, yes. But that’s all. You forget. When the shot was fired, Dr. Stone had just joined the others, or was climbing over the stile in order to do so."
2086,"Yes,"
2087,So that rules him out.
2088,"Absolute denial. And, of course, the old lady may have been mistaken. No jury would believe you could recognize anyone from that distance on a moonlit night. And, of course, as I say, the old lady may have made a mistake."
2089,"She may,"
2090,"This,"
2091,"Very few of us are,"
2092,"It should be—logically, I admit. But I don’t know whether it really is."
2093,"Surely it must be the same,"
2094,"The—what one used to call the factors at school—are the same. There’s money, and the mutual attraction people of an—er—opposite sex—and there’s queerness of course—so many people are a little queer, aren’t they?—in fact, most people are when you know them well. And normal people do such astonishing things sometimes, and abnormal people are sometimes so very sane and ordinary. In fact, the only way is to compare people with other people you have known or come across. You’d be surprised if you knew how very few distinct types there are in all."
2095,"I have been reading a lot of American detective stories from the library lately,"
2096,hoping to find them helpful.
2097,Was there anything in them about picric acid?
2098,"Very clear,"
2099,Very clear indeed. Gentlemen always make such excellent memoranda.
2100,Who do you suspect? You once said that there were seven people.
2101,"Quite that, I should think,"
2102,"I expect every one of us suspects someone different. In fact, one can see they do."
2103,that is explained now. It was written at six thirty five and another hand—the murderer’s—put the misleading 6:20 at the top. I think that is clearly established.
2104,"But even then,"
2105,it’s all wrong.
2106,But why?
2107,Listen.
2108,as she attends to anything.
2109,"A little raw at present,"
2110,"And Griselda steadily refuses to attempt to sack her. Her idea is that only a thoroughly undesirable maid will remain with us. However, Mary herself gave us notice the other day."
2111,"But, as a matter of fact, it was Lettice Protheroe who upset her. Mary came back from the inquest in rather a temperamental state and found Lettice here and—well, they had words."
2112,Oh!
2113,I thought it one of those silly remarks women will make. If there seemed one thing sure on earth it was that Protheroe had written that note.
2114,"It’s curious,"
2115,"But no need to trouble. How did you know, by the way?"
2116,"Actually to hospital? Oh, that’s a great relief! I am so very glad to hear it. He’ll be quite safe there. When you say ‘nothing to be done,’ you don’t mean that he won’t recover?"
